step,simulation_time,real_time,px,py,pz,vx,vy,vz,stiffness
88,0.17600000835955143,0.655066967010498,-2.4658938002630748e-08,1.067153334588511e-06,123.76883697509766,-5.958531446026427e-10,3.160359440812499e-08,8.767755508422852,21584.964243746854
89,0.17800000845454633,0.675084114074707,-2.7526446899628354e-08,1.0647910357874935e-06,123.78423309326172,-5.917773493457901e-10,3.097471790169948e-08,8.028038024902344,23153.67738682609
90,0.18000000854954123,0.6802122592926025,-3.048632990498845e-08,1.062348246705369e-06,123.79814147949219,-5.979287620583307e-10,3.1361512498051525e-08,7.2754597663879395,24780.610545790936
91,0.18200000864453614,0.6873311996459961,-3.353775213099652e-08,1.0598606650091824e-06,123.81053161621094,-7.648178756980428e-10,4.978630485652502e-08,6.51513671875,26435.368421052633
92,0.18400000873953104,0.693004846572876,-3.667963710540789e-08,1.0572844075795729e-06,123.82141876220703,-5.75329783814027e-10,3.3491041051547654e-08,5.767612934112549,28083.17651683921
93,0.18600000883452594,0.6978051662445068,-3.9910602822601504e-08,1.0546316389081767e-06,123.83084106445312,-5.917876189087679e-10,3.317207131203759e-08,5.0348687171936035,29684.558130944686
94,0.18800000892952085,0.7048509120941162,-4.322869173734034e-08,1.0519120223762002e-06,123.83882141113281,-6.017079057230035e-10,3.148396388041874e-08,4.315216541290283,31190.964486706776
95,0.19000000902451575,0.7108335494995117,-4.663370845037207e-08,1.0491760349395918e-06,123.84538269042969,-6.171206878846647e-10,3.2663589166759266e-08,3.6074094772338867,32549.015795868774
96,0.19200000911951065,0.7157888412475586,-5.012512005464487e-08,1.0463812714078813e-06,123.85054779052734,-5.928612600847316e-10,3.3331186699570026e-08,2.9109530448913574,33704.228571428575
97,0.19400000921450555,0.7352805137634277,-5.3703665514603927e-08,1.0435587682877667e-06,123.85433197021484,-6.219905146487292e-10,3.656871427892838e-08,2.225628614425659,34604.0238979493
98,0.19600000930950046,0.7405271530151367,-5.736999142413879e-08,1.0407268291601213e-06,123.85675811767578,-9.745250162396246e-10,8.025660491739472e-08,1.5521962642669678,35206.62395268605
99,0.19800000940449536,0.745849609375,-6.112448147632676e-08,1.0379282002759282e-06,123.85784912109375,-5.878396658332008e-10,3.0562087971475194e-08,0.8916773200035095,35484.49939286897
100,0.20000000949949026,0.7507569789886475,-6.496678395251365e-08,1.035136165228323e-06,123.8576431274414,-5.848067585745298e-10,3.377840229745743e-08,0.2452854961156845,35431.69798842656
101,0.20200000959448516,0.7557907104492188,-6.889623449524152e-08,1.032311047310941e-06,123.85615539550781,-8.310411803158502e-10,6.113656070283469e-08,-0.38644540309906006,35054.970556161396
102,0.20400000968948007,0.7608327865600586,-7.291136228104733e-08,1.0294766070728656e-06,123.85342407226562,-4.918500051687147e-10,4.3637061963863744e-08,-1.0009911060333252,34383.792919028776
103,0.20600000978447497,0.7702391147613525,-7.701071069732279e-08,1.0266423942084657e-06,123.84947967529297,-6.062397805983721e-10,3.421211047793804e-08,-1.5975942611694336,33458.66042154567
104,0.20800000987946987,0.7759168148040771,-8.11926881283398e-08,1.0237903325105435e-06,123.8443603515625,-5.855915197194861e-10,3.323487618445142e-08,-2.1747031211853027,32329.687217137685
105,0.21000000997446477,0.7956180572509766,-8.545737273379928e-08,1.0209685115114553e-06,123.8381118774414,-6.030860810746219e-10,3.293031980433625e-08,-2.7299416065216064,31050.865008452067
106,0.21200001006945968,0.8008649349212646,-8.980433108263242e-08,1.0181744301007711e-06,123.83077239990234,-5.669058000812299e-10,2.978396196340327e-08,-3.262644052505493,29672.227811879817
107,0.21400001016445458,0.8064932823181152,-9.423334290659113e-08,1.0153833045478677e-06,123.82240295410156,-6.217239501005167e-10,3.3397000720469805e-08,-3.7703170776367188,28242.319451765947
108,0.21600001025944948,0.8121273517608643,-9.874492690187253e-08,1.0126035476787365e-06,123.81304168701172,-6.649904515931837e-10,4.202251346896446e-08,-4.2527384757995605,26797.889208453173
109,0.21800001035444438,0.8177042007446289,-1.0333904043591247e-07,1.0098697202920448e-06,123.802734375,-8.122966743684401e-10,5.216904241933662e-08,-4.708276748657227,25369.274721805697
110,0.2200000104494393,0.8231344223022461,-1.0801562666529207e-07,1.0071867109218147e-06,123.79154968261719,-6.061668389456543e-10,3.26271667461242e-08,-5.134790897369385,23981.951656222027
111,0.2220000105444342,0.8283345699310303,-1.1277291633859932e-07,1.0045407634606818e-06,123.779541015625,-6.011207087652792e-10,3.534672643468184e-08,-5.531783103942871,22651.968148826723
112,0.2240000106394291,0.8331568241119385,-1.176099857502777e-07,1.001938471745234e-06,123.76676940917969,-8.163941744854242e-10,5.5511097940552645e-08,-5.898365497589111,21390.343359063085
113,0.226000010734424,0.8519608974456787,-1.2252596093276225e-07,9.99366875475971e-07,123.7532958984375,-6.281702380483978e-10,3.182010033242477e-08,-6.2360358238220215,20203.260637294952
114,0.2280000108294189,0.857097864151001,-1.2751911526720505e-07,9.968387075787177e-07,123.73917388916016,-6.210594261091273e-10,3.48674404904159e-08,-6.542438507080078,19092.690285985806
115,0.2300000109244138,0.8621010780334473,-1.3258731712539884e-07,9.94302126855473e-07,123.72447204589844,-5.808173941801442e-10,4.0469174678037234e-08,-6.817958354949951,18059.217977528093
116,0.2320000110194087,0.8667600154876709,-1.3773029650110402e-07,9.917444003804121e-07,123.70924377441406,-6.338213842660423e-10,3.47943576173293e-08,-7.062393665313721,17100.44047239068
117,0.2340000111144036,0.8713955879211426,-1.4294688810423395e-07,9.89141426543938e-07,123.69355773925781,-6.758284487595745e-10,3.681719817905105e-08,-7.274893283843994,16213.76374457783
118,0.2360000112093985,0.8774795532226562,-1.4823488925230777e-07,9.865430001809727e-07,123.67748260498047,-6.786364248334564e-10,3.0799888861565705e-08,-7.45547342300415,15395.67901530209
119,0.2380000113043934,0.8824601173400879,-1.535915146178013e-07,9.839477570494637e-07,123.66107940673828,-6.907681093792917e-10,3.353828503804834e-08,-7.603989124298096,14641.831059691634
120,0.2400000113993883,0.887037992477417,-1.590168352549881e-07,9.81328639682033e-07,123.6444091796875,-6.865565338465274e-10,3.506677259679236e-08,-7.720627307891846,13947.762398576822
121,0.24200001149438322,0.9053306579589844,-1.645112206460908e-07,9.786770078790141e-07,123.62753295898438,-6.780670469552774e-10,3.541627791037172e-08,-7.805686950683594,13309.074649111913
122,0.24400001158937812,0.9113008975982666,-1.7007386077239062e-07,9.759748991200468e-07,123.61051940917969,-6.861221590881428e-10,3.9258669204400576e-08,-7.859111785888672,12721.785657748933
123,0.24600001168437302,0.916353702545166,-1.7570420141055365e-07,9.73238229562412e-07,123.59342956542969,-6.513702910382335e-10,3.6795647417875443e-08,-7.88124418258667,12181.828103683494
124,0.24800001177936792,0.9209616184234619,-1.8140244151254592e-07,9.704294825496618e-07,123.57632446289062,-6.690188958380361e-10,3.900517953070448e-08,-7.87266731262207,11685.414955105602
125,0.2500000118743628,0.9263935089111328,-1.8716936267537676e-07,9.675875389802968e-07,123.55926513671875,-6.722473688824948e-10,3.68587507182383e-08,-7.8337860107421875,11229.052293289553
126,0.25200001196935773,0.9312975406646729,-1.9300645703879127e-07,9.647302476878394e-07,123.54232025146484,-6.811750052904131e-10,4.225655914069648e-08,-7.765056610107422,10809.7210592686
127,0.25400001206435263,0.9364604949951172,-1.9891484726031194e-07,9.618622698326362e-07,123.5255355834961,-3.407399362664876e-10,8.6184300585046e-08,-7.668232440948486,10424.12906364005
128,0.25600001215934753,0.9422767162322998,-2.048954854672047e-07,9.590083891453105e-07,123.50897216796875,-7.632964815762477e-10,3.197777331820362e-08,-7.543707847595215,10069.67014378348
129,0.25800001225434244,0.9623439311981201,-2.1094736268878478e-07,9.561330216456554e-07,123.49268341064453,-7.561307691084096e-10,3.8340800756486715e-08,-7.392334461212158,9743.837771479668
130,0.26000001234933734,0.9677398204803467,-2.1706992470171826e-07,9.532360536468332e-07,123.47672271728516,-7.242790256434262e-10,3.6440962247752395e-08,-7.215706825256348,9444.392931118065
131,0.26200001244433224,0.9729952812194824,-2.2326214832446567e-07,9.503165756541421e-07,123.46113586425781,-7.528327961026093e-10,4.0913207044468436e-08,-7.014580249786377,9169.207598836216
132,0.26400001253932714,0.9782259464263916,-2.2952255562813662e-07,9.47324394928728e-07,123.44597625732422,-7.437060967063758e-10,4.14369658585656e-08,-6.7898969650268555,8916.524416459788
133,0.26600001263432205,0.9834463596343994,-2.3585131714298768e-07,9.442609893994813e-07,123.43128967285156,-7.009884339659322e-10,4.310969003995524e-08,-6.543672561645508,8684.662019776302
134,0.26800001272931695,0.988306999206543,-2.4224738126576995e-07,9.411153314431431e-07,123.4171142578125,-7.681524305525045e-10,4.089066152346277e-08,-6.27533483505249,8472.025933637298
135,0.27000001282431185,0.993950605392456,-2.487107622073381e-07,9.378632057632785e-07,123.40349578857422,-7.726610462555072e-10,4.021404720333521e-08,-5.986236572265625,8277.325642775297
136,0.27200001291930676,0.9991343021392822,-2.5524141733512806e-07,9.345158105134033e-07,123.39047241210938,-7.696315806882126e-10,4.222108174189998e-08,-5.67770528793335,8099.32424601275
137,0.27400001301430166,1.0181021690368652,-2.618377834551211e-07,9.310926998296054e-07,123.37808990478516,-7.383056388476916e-10,4.787572649433969e-08,-5.346634864807129,7937.039789632227
138,0.27600001310929656,1.023155927658081,-2.6849829737329856e-07,9.275488537241472e-07,123.36641693115234,-8.481794155912326e-10,4.578222956297395e-08,-4.987015247344971,7789.899068228908
139,0.27800001320429146,1.0280952453613281,-2.752235843672679e-07,9.239187761522771e-07,123.35548400878906,-8.591118927370189e-10,5.007274239687831e-08,-4.606475353240967,7656.950121480635
140,0.28000001329928637,1.0327165126800537,-2.820150086790818e-07,9.201748412124289e-07,123.3453369140625,-8.175952692646149e-10,4.380992280061946e-08,-4.207979202270508,7537.554341454264
141,0.28200001339428127,1.0393214225769043,-2.8887501457575127e-07,9.16320061605802e-07,123.33600616455078,-8.016886599016004e-10,4.640748230144709e-08,-3.795786142349243,7431.00384895454
142,0.28400001348927617,1.0445082187652588,-2.958042557565932e-07,9.123425002144359e-07,123.32750701904297,-8.296546227803958e-10,4.743704806742244e-08,-3.3731181621551514,7336.537983133822
143,0.2860000135842711,1.0499963760375977,-3.0280230589596613e-07,9.082411907002097e-07,123.31986236572266,-8.498137749057832e-10,4.5696772588144086e-08,-2.9420506954193115,7253.598095517471
144,0.288000013679266,1.0546391010284424,-3.0986794286036456e-07,9.040476811605913e-07,123.31309509277344,-8.619528424347322e-10,4.589431057411275e-08,-2.5046846866607666,7181.72654155496
145,0.2900000137742609,1.073573112487793,-3.1699954661235097e-07,8.997848794933816e-07,123.30720520019531,-7.943370405882888e-10,5.340854158930597e-08,-2.0643374919891357,7120.322509192398
146,0.2920000138692558,1.0798683166503906,-3.241959802835481e-07,8.954376085057447e-07,123.30220031738281,-8.439569043616757e-10,4.78682835591826e-08,-1.6222327947616577,7068.964243303866
147,0.2940000139642507,1.0863382816314697,-3.314573291390843e-07,8.909921689337352e-07,123.29808044433594,-1.289559015127395e-09,1.0199797628729357e-07,-1.1804661750793457,7027.2402938090245
148,0.2960000140592456,1.092158555984497,-3.3878433214340475e-07,8.864886922310689e-07,123.29483795166016,-8.952532049022466e-10,5.0913925520035264e-08,-0.7406274080276489,6994.746771403393
149,0.2980000141542405,1.0974886417388916,-3.4617656297086796e-07,8.818689138934133e-07,123.29247283935547,-8.75803818356502e-10,5.084534748789338e-08,-0.3040590286254883,6971.234507660779
150,0.3000000142492354,1.1023316383361816,-3.536354711286549e-07,8.77109357588779e-07,123.29097747802734,-1.0154100893444706e-09,6.853603196077529e-08,0.12749451398849487,6956.45008061113
151,0.3020000143442303,1.107684850692749,-3.6116375667916145e-07,8.722441293684824e-07,123.29034423828125,-3.5012590049454673e-10,1.0706082775868708e-07,0.5522480607032776,6950.208211714342
